STATE_CODE_001_x,STRUCTURE_NUMBER_008,RECORD_TYPE_005A_x,ROUTE_PREFIX_005B_x,SERVICE_LEVEL_005C_x,ROUTE_NUMBER_005D_x,DIRECTION_005E_x,HIGHWAY_DISTRICT_002_x,COUNTY_CODE_003_x,PLACE_CODE_004_x,FEATURES_DESC_006A_x,CRITICAL_FACILITY_006B_x,FACILITY_CARRIED_007_x,LOCATION_009_x,MIN_VERT_CLR_010_x,KILOPOINT_011_x,BASE_HWY_NETWORK_012_x,LRS_INV_ROUTE_013A_x,SUBROUTE_NO_013B_x,LAT_016_x,LONG_017_x,DETOUR_KILOS_019_x,TOLL_020_x,MAINTENANCE_021_x,OWNER_022_x,FUNCTIONAL_CLASS_026_x,YEAR_BUILT_027_x,TRAFFIC_LANES_ON_028A_x,TRAFFIC_LANES_UND_028B_x,ADT_029_x,YEAR_ADT_030_x,DESIGN_LOAD_031_x,APPR_WIDTH_MT_032_x,MEDIAN_CODE_033_x,DEGREES_SKEW_034_x,STRUCTURE_FLARED_035_x,RAILINGS_036A_x,TRANSITIONS_036B_x,APPR_RAIL_036C_x,APPR_RAIL_END_036D_x,HISTORY_037_x,NAVIGATION_038_x,NAV_VERT_CLR_MT_039_x,NAV_HORR_CLR_MT_040_x,OPEN_CLOSED_POSTED_041_x,SERVICE_ON_042A_x,SERVICE_UND_042B_x,STRUCTURE_KIND_043A_x,STRUCTURE_TYPE_043B_x,APPR_KIND_044A_x,APPR_TYPE_044B_x,MAIN_UNIT_SPANS_045_x,APPR_SPANS_046_x,HORR_CLR_MT_047_x,MAX_SPAN_LEN_MT_048_x,STRUCTURE_LEN_MT_049_x,LEFT_CURB_MT_050A_x,RIGHT_CURB_MT_050B_x,ROADWAY_WIDTH_MT_051_x,DECK_WIDTH_MT_052_x,VERT_CLR_OVER_MT_053_x,VERT_CLR_UND_REF_054A_x,VERT_CLR_UND_054B_x,LAT_UND_REF_055A_x,LAT_UND_MT_055B_x,LEFT_LAT_UND_MT_056_x,DECK_COND_058_x,SUPERSTRUCTURE_COND_059_x,SUBSTRUCTURE_COND_060_x,CHANNEL_COND_061_x,CULVERT_COND_062_x,OPR_RATING_METH_063_x,OPERATING_RATING_064_x,INV_RATING_METH_065_x,INVENTORY_RATING_066_x,STRUCTURAL_EVAL_067_x,DECK_GEOMETRY_EVAL_068_x,UNDCLRENCE_EVAL_069_x,POSTING_EVAL_070_x,WATERWAY_EVAL_071_x,APPR_ROAD_EVAL_072_x,WORK_PROPOSED_075A_x,WORK_DONE_BY_075B_x,IMP_LEN_MT_076_x,DATE_OF_INSPECT_090_x,INSPECT_FREQ_MONTHS_091_x,FRACTURE_092A_x,UNDWATER_LOOK_SEE_092B_x,SPEC_INSPECT_092C_x,FRACTURE_LAST_DATE_093A_x,UNDWATER_LAST_DATE_093B_x,SPEC_LAST_DATE_093C_x,BRIDGE_IMP_COST_094_x,ROADWAY_IMP_COST_095_x,TOTAL_IMP_COST_096_x,YEAR_OF_IMP_097_x,OTHER_STATE_CODE_098A_x,OTHER_STATE_PCNT_098B_x,OTHR_STATE_STRUC_NO_099_x,STRAHNET_HIGHWAY_100_x,PARALLEL_STRUCTURE_101_x,TRAFFIC_DIRECTION_102_x,TEMP_STRUCTURE_103_x,HIGHWAY_SYSTEM_104_x,FEDERAL_LANDS_105_x,YEAR_RECONSTRUCTED_106_x,DECK_STRUCTURE_TYPE_107_x,SURFACE_TYPE_108A_x,MEMBRANE_TYPE_108B_x,DECK_PROTECTION_108C_x,PERCENT_ADT_TRUCK_109_x,NATIONAL_NETWORK_110_x,PIER_PROTECTION_111_x,BRIDGE_LEN_IND_112_x,SCOUR_CRITICAL_113_x,FUTURE_ADT_114_x,YEAR_OF_FUTURE_ADT_115_x,MIN_NAV_CLR_MT_116_x,FED_AGENCY_x,SUBMITTED_BY_x,BRIDGE_CONDITION_x,LOWEST_RATING_x,DECK_AREA_x,STATE_CODE_001_y,RECORD_TYPE_005A_y,ROUTE_PREFIX_005B_y,SERVICE_LEVEL_005C_y,ROUTE_NUMBER_005D_y,DIRECTION_005E_y,HIGHWAY_DISTRICT_002_y,COUNTY_CODE_003_y,PLACE_CODE_004_y,FEATURES_DESC_006A_y,CRITICAL_FACILITY_006B_y,FACILITY_CARRIED_007_y,LOCATION_009_y,MIN_VERT_CLR_010_y,KILOPOINT_011_y,BASE_HWY_NETWORK_012_y,LRS_INV_ROUTE_013A_y,SUBROUTE_NO_013B_y,LAT_016_y,LONG_017_y,DETOUR_KILOS_019_y,TOLL_020_y,MAINTENANCE_021_y,OWNER_022_y,FUNCTIONAL_CLASS_026_y,YEAR_BUILT_027_y,TRAFFIC_LANES_ON_028A_y,TRAFFIC_LANES_UND_028B_y,ADT_029_y,YEAR_ADT_030_y,DESIGN_LOAD_031_y,APPR_WIDTH_MT_032_y,MEDIAN_CODE_033_y,DEGREES_SKEW_034_y,STRUCTURE_FLARED_035_y,RAILINGS_036A_y,TRANSITIONS_036B_y,APPR_RAIL_036C_y,APPR_RAIL_END_036D_y,HISTORY_037_y,NAVIGATION_038_y,NAV_VERT_CLR_MT_039_y,NAV_HORR_CLR_MT_040_y,OPEN_CLOSED_POSTED_041_y,SERVICE_ON_042A_y,SERVICE_UND_042B_y,STRUCTURE_KIND_043A_y,STRUCTURE_TYPE_043B_y,APPR_KIND_044A_y,APPR_TYPE_044B_y,MAIN_UNIT_SPANS_045_y,APPR_SPANS_046_y,HORR_CLR_MT_047_y,MAX_SPAN_LEN_MT_048_y,STRUCTURE_LEN_MT_049_y,LEFT_CURB_MT_050A_y,RIGHT_CURB_MT_050B_y,ROADWAY_WIDTH_MT_051_y,DECK_WIDTH_MT_052_y,VERT_CLR_OVER_MT_053_y,VERT_CLR_UND_REF_054A_y,VERT_CLR_UND_054B_y,LAT_UND_REF_055A_y,LAT_UND_MT_055B_y,LEFT_LAT_UND_MT_056_y,DECK_COND_058_y,SUPERSTRUCTURE_COND_059_y,SUBSTRUCTURE_COND_060_y,CHANNEL_COND_061_y,CULVERT_COND_062_y,OPR_RATING_METH_063_y,OPERATING_RATING_064_y,INV_RATING_METH_065_y,INVENTORY_RATING_066_y,STRUCTURAL_EVAL_067_y,DECK_GEOMETRY_EVAL_068_y,UNDCLRENCE_EVAL_069_y,POSTING_EVAL_070_y,WATERWAY_EVAL_071_y,APPR_ROAD_EVAL_072_y,WORK_PROPOSED_075A_y,WORK_DONE_BY_075B_y,IMP_LEN_MT_076_y,DATE_OF_INSPECT_090_y,INSPECT_FREQ_MONTHS_091_y,FRACTURE_092A_y,UNDWATER_LOOK_SEE_092B_y,SPEC_INSPECT_092C_y,FRACTURE_LAST_DATE_093A_y,UNDWATER_LAST_DATE_093B_y,SPEC_LAST_DATE_093C_y,BRIDGE_IMP_COST_094_y,ROADWAY_IMP_COST_095_y,TOTAL_IMP_COST_096_y,YEAR_OF_IMP_097_y,OTHER_STATE_CODE_098A_y,OTHER_STATE_PCNT_098B_y,OTHR_STATE_STRUC_NO_099_y,STRAHNET_HIGHWAY_100_y,PARALLEL_STRUCTURE_101_y,TRAFFIC_DIRECTION_102_y,TEMP_STRUCTURE_103_y,HIGHWAY_SYSTEM_104_y,FEDERAL_LANDS_105_y,YEAR_RECONSTRUCTED_106_y,DECK_STRUCTURE_TYPE_107_y,SURFACE_TYPE_108A_y,MEMBRANE_TYPE_108B_y,DECK_PROTECTION_108C_y,PERCENT_ADT_TRUCK_109_y,NATIONAL_NETWORK_110_y,PIER_PROTECTION_111_y,BRIDGE_LEN_IND_112_y,SCOUR_CRITICAL_113_y,FUTURE_ADT_114_y,YEAR_OF_FUTURE_ADT_115_y,MIN_NAV_CLR_MT_116_y,FED_AGENCY_y,SUBMITTED_BY_y,BRIDGE_CONDITION_y,LOWEST_RATING_y,DECK_AREA_y,_merge,LAT_016_dd,LONG_017_dd,DECK_COND_058_Category,CHANNEL_COND_061_Category,CULVERT_COND_062_Category
48,180570004707728,1,2,8,00075,0,18,113,0,'US 75 SBML',,'US 75 NBFR','US 75 NB S OF MONTICELLO',99.99,0.0,0.0,,,32493124,96470232,0,3,1,1,17,2000,1,1,14524,2020,0,1.9,0,0,1,1,1,1,1,5,N,0.0,0.0,A,1,1,2,1,2,1,2,1,1.9,43.7,107.0,0.0,0.0,1.9,2.1,99.99,H,5.24,H,2.8,3.0,7,7,7,N,N,0,32.7,0,24.5,6,2,3,5,N,8,,,0.0,1121,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0,N,1,,1,0,0.0,1,0,0,0,5.0,0,,Y,N,20334,2040,,N,48,G,7,224.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,32.82534444444445,-96.78397777777778,1,1,1
48,180570004707729,1,2,8,00075,0,18,113,0,'US 75 SB OFF @MONTICELLO',,'US 75 SBFR','3.8 MI N OF IH 30',99.99,0.0,0.0,,,32493986,96470073,0,3,1,1,17,2000,1,1,13726,2020,0,3.8,0,0,1,1,1,1,1,5,N,0.0,0.0,A,1,1,2,1,2,1,2,1,3.8,44.0,103.9,0.0,0.0,3.8,4.0,99.99,H,4.97,H,2.8,3.0,7,7,7,N,N,0,32.7,0,24.5,6,2,3,5,N,8,,,0.0,1121,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0,N,1,,1,0,0.0,1,0,0,0,5.0,0,,Y,N,19216,2040,,N,48,G,7,415.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,32.827738888888895,-96.7835361111111,1,1,1
48,180570004707730,1,2,8,00075,0,18,113,0,'US 75 SB OFF-RAMP',,'US 75 SBFR','US 75 SBFR S. OF PARK LN',99.99,0.0,0.0,,,32521653,96461428,2,3,1,1,17,1999,2,2,10583,2020,5,7.3,0,0,1,1,1,1,1,5,N,0.0,0.0,A,1,1,2,1,0,0,1,0,7.3,21.0,21.0,0.0,0.0,7.3,7.5,99.99,H,4.95,H,2.3,0.7,7,7,7,N,N,A,54.4,A,32.7,7,2,3,5,N,8,,,0.0,1121,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0,N,1,,1,0,0.0,N,N,N,N,6.0,0,,Y,N,14816,2040,,N,48,G,7,157.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,32.87125833333334,-96.77063333333334,1,1,1
48,180570004707731,1,2,8,00075,0,18,113,0,'US 75 SBML',,'US 75 SBFR','US 75 SBML N OF PARK LN',99.99,0.0,0.0,,,32522278,96461406,0,3,1,1,17,1999,2,1,10583,2020,5,7.3,0,0,1,1,1,1,1,5,N,0.0,0.0,A,1,1,2,1,2,1,2,1,7.3,44.1,92.6,0.0,0.0,7.3,7.5,99.99,H,5.03,H,2.1,3.0,7,7,7,N,N,A,54.4,A,32.7,7,2,3,5,N,8,,,0.0,1121,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0,N,1,,1,0,0.0,1,0,0,0,6.0,0,,Y,N,14816,2040,,N,48,G,7,694.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,32.872994444444444,-96.77057222222223,1,1,1
48,180570009403365,1,3,8,00012,0,18,113,19000,'SH 183',,'Loop 12 NBFR','0.65 miles west of IH 35',5.12,1.046,0.0,,,32500977,96545119,0,3,1,1,16,2022,5,13,8120,2021,A,14.9,0,99,1,1,1,1,1,5,N,0.0,0.0,A,1,1,5,2,5,2,6,6,12.2,36.6,317.9,0.0,2.1,12.2,14.9,5.08,H,5.09,H,0.6,0.3,8,9,8,N,N,C,54.4,C,32.7,8,2,3,5,N,8,,,0.0,1122,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0,N,1,,0,0,0.0,1,0,0,0,5.0,0,,Y,N,20400,2025,,N,48,G,8,4736.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,32.83604722222223,-96.91421944444446,1,1,1
48,180570009407355,1,5,1,00000,0,18,113,0,'SH 183',,'MARYLAND DRIVE SB','0.2 MI W OF SH 114',5.26,0.0,1.0,0000000000,0.0,32501553,96542636,2,3,1,1,19,2023,3,10,730,2019,A,11.9,0,99,1,1,1,1,1,5,N,0.0,0.0,A,1,1,5,2,5,2,2,2,15.9,37.2,122.8,0.0,0.0,8.5,9.1,5.18,H,5.26,H,0.3,0.6,9,9,8,N,N,C,54.4,C,32.7,8,2,3,5,N,8,,,0.0,123,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0,N,1,,0,0,0.0,2,1,0,1,3.0,1,,Y,N,1022,2041,,N,48,G,8,1117.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,32.83764722222222,-96.90732222222223,1,1,1
48,180570035306522,1,3,7,00114,0,18,113,19000,'SH 183',,'SH 114E to SH 183E','0.7 MI SE of LP 12',99.99,1.127,1.0,,,32501748,96541908,2,3,1,1,14,2022,3,7,89870,2021,A,17.7,0,99,1,1,1,1,1,5,N,0.0,0.0,A,1,1,4,2,5,2,3,6,17.1,51.1,345.0,0.0,0.0,17.1,17.7,99.99,H,7.53,H,0.3,0.3,8,9,9,N,N,C,54.4,C,32.7,9,9,3,5,N,8,,,0.0,1122,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0,N,1,,1,0,0.0,1,0,3,1,10.0,1,,Y,N,125818,2041,,N,48,G,8,6106.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,32.838188888888894,-96.90530000000001,1,1,1
48,180570058101404,1,5,1,00085,0,18,113,19000,'Loop 12',,'Mockingbird/Peavy','1.6 MI W of SH 278',99.99,1.609,0.0,000000000N,,32511249,96430372,5,3,1,1,14,2021,4,4,10450,2016,A,16.9,0,0,0,1,N,N,N,5,N,999.9,0.0,A,1,1,3,2,0,0,1,0,16.9,33.5,33.5,2.4,2.4,16.9,22.6,99.99,H,5.4,H,5.8,0.0,8,8,8,N,N,C,54.4,C,32.7,8,5,6,5,N,8,,,0.0,1221,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0,N,2,,1,0,0.0,1,1,8,8,4.0,0,,Y,N,1,1900,,N,48,G,8,757.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,32.85346944444444,-96.71770000000001,1,1,1
48,180570058102407,1,3,1,00012,0,18,113,19000,'Grauwyler Rd',,'Loop 12 NB','0.4 Mi S of SH 183',5.23,0.644,1.0,,,32494912,96545974,0,3,1,1,14,2022,6,4,68481,2021,A,31.7,0,21,1,1,1,1,1,5,N,0.0,0.0,A,1,1,5,2,0,0,3,0,20.7,36.9,100.6,0.0,0.0,20.7,21.3,99.99,H,5.23,H,0.3,0.0,8,8,8,N,N,C,54.4,C,32.7,8,2,3,5,N,8,,,0.0,1122,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0,R,1,,1,0,0.0,1,0,3,1,11.0,0,,Y,N,95874,2041,,N,48,G,8,2142.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,32.830311111111115,-96.91659444444446,1,1,1
48,1805709C0520028,1,5,1,00000,0,18,113,0,'JOE POOL LEVEE DRAIN',,'CAMP WISDOM ROAD','0.2 MI E OF S CARRIER PKW',99.99,0.314,1.0,,,32385031,97001176,5,3,4,4,14,2022,2,0,6248,2020,A,6.7,0,30,0,0,0,0,0,5,0,0.0,0.0,A,1,5,3,11,0,0,2,0,6.7,16.2,32.3,0.0,0.0,6.7,25.0,99.99,N,0.0,N,0.0,0.0,8,7,8,8,N,C,54.4,C,32.7,7,2,N,5,8,8,,,0.0,722,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0,N,2,,0,0,0.0,9,0,0,1,1.0,0,,Y,8,8747,2040,,N,48,G,7,807.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,32.647308333333335,-97.00326666666666,1,1,1
48,1805709C0520029,1,5,1,00000,0,18,113,0,'MOUNTAIN CREEK TRIBUTARY',,'CAMP WISDOM ROAD','0.6 MI E OF S CARRIER PKW',99.99,1.006,1.0,,,32390041,96594887,5,3,4,4,14,2022,2,0,6248,2020,A,13.4,0,0,0,0,0,0,0,5,0,0.0,0.0,A,1,5,3,11,0,0,1,0,13.4,6.1,6.1,0.0,0.0,13.4,23.0,99.99,N,0.0,N,0.0,0.0,8,9,8,7,N,C,54.4,C,32.7,8,6,N,5,8,8,,,0.0,722,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0,N,2,,0,0,0.0,1,0,0,1,1.0,0,,Y,8,8747,2040,,N,48,G,8,140.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,32.65011388888889,-96.99690833333334,1,1,1
48,1805709C0520030,1,5,1,00000,0,18,113,19000,'MOUNTAIN CREEK',,'CAMP WISDOM RD','0.68 MI W OF FM 1382',99.99,1.099,1.0,,,32390809,96592296,5,3,4,4,14,2022,2,0,6248,2020,A,14.0,0,15,0,1,1,1,1,5,0,0.0,0.0,A,1,5,5,2,0,0,3,0,14.0,25.9,77.7,0.0,5.5,14.0,20.5,99.99,N,0.0,N,99.9,0.0,8,8,9,8,N,C,54.4,C,32.7,8,9,N,5,6,8,,,0.0,722,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0,N,2,,0,0,0.0,1,0,0,0,3.0,0,,Y,8,8747,2040,,N,48,G,8,1592.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,32.65224722222222,-96.9897111111111,1,1,1
48,180570AA0222008,1,4,1,00000,0,18,113,0,'Parsons Slough',,'Malloy Bridge Rd','1.1 Mi NE of Bilindsay Rd',99.99,42.326,0.0,,,32370515,96333774,6,3,2,2,16,2022,2,0,2534,2019,A,12.2,0,20,0,1,1,1,1,5,0,0.0,0.0,A,1,5,5,2,5,2,1,2,12.2,19.8,47.2,0.0,0.0,12.2,12.8,99.99,N,0.0,N,99.9,0.0,8,9,9,6,N,C,54.4,C,32.7,9,6,N,5,8,8,,,0.0,1222,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0,N,2,,0,0,0.0,1,0,0,0,3.0,0,,Y,8,3548,2041,,N,48,G,8,604.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,32.618097222222225,-96.56048333333334,1,1,1
48,180570C00235001,1,5,1,00000,0,18,113,47892,'N MESQUITE CREEK TRIB',,'BERRY RD','0.60 MI N  OF LAWSON RD',99.99,4.104,,,,32441989,96320923,3,3,4,4,19,1945,2,0,100,2011,0,6.1,0,30,0,N,N,N,N,3,0,0.0,0.0,K,1,5,1,19,0,0,2,0,6.8,3.0,7.3,0.0,0.0,6.8,7.6,99.99,N,0.0,N,99.9,0.0,N,N,N,0,0,5,0.0,5,0.0,0,5,N,0,7,8,35.0,1.0,7.9,121,24,N  ,N  ,N  ,,,,13.0,2.0,15.0,,,,               ,0,N,2,,0,0,0.0,1,6,8,8,0.0,0,,Y,8,150,2031,,N,48,P,0,55.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,32.73885833333333,-96.53589722222222,1,0,0
48,180570S00210005,1,5,1,00000,0,18,113,13492,'Stewart Branch',,'Duncanville RD','0.5 MI S OF HWY 67',99.99,0.042,0.0,,,32370299,96543037,3,3,4,4,16,2022,4,0,9135,2019,A,19.5,2,15,0,1,1,1,1,5,0,0.0,0.0,A,1,5,1,19,0,0,4,0,11.3,3.0,13.6,0.0,2.4,0.0,0.0,99.99,N,0.0,N,99.9,0.0,N,N,N,7,7,C,54.4,C,32.7,7,N,N,5,8,8,,,0.0,722,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0,N,2,,0,0,0.0,N,N,N,N,3.0,0,,Y,8,12789,2040,,N,48,G,7,265.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,32.61749722222222,-96.90843611111111,1,1,1
48,180610AA2167001,1,4,1,00000,0,18,121,0,'CREEK',,'Robinson Canyon Rd','2.7 MI W of US377',99.99,0.032,0.0,,,33155393,97011401,159,3,2,2,9,1995,2,0,112,2020,0,7.5,0,0,0,1,N,1,0,5,N,0.0,0.0,A,1,5,1,19,0,0,4,0,10.0,2.7,12.2,0.0,0.0,10.0,15.9,99.99,N,0.0,N,99.9,0.0,N,N,N,7,7,0,32.7,0,24.5,6,7,N,5,7,6,,,0.0,1121,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0,N,2,,0,0,0.0,1,6,0,0,3.0,0,,Y,8,1,1900,0.0,N,48,G,7,193.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,33.26498055555555,-97.02055833333333,1,1,1
48,180710017205491,1,2,1,00287,0,18,349,0,'Walnut Grove Road',,'US 287','5.5 MI NW of IH 35E',99.99,8.835,0.0,,,32273814,96563303,29,3,1,1,12,2020,4,8,11920,2013,A,27.4,0,15,0,1,1,1,1,5,N,0.0,30.5,A,1,1,5,2,0,0,3,0,13.4,37.2,108.8,0.0,0.0,27.4,28.0,99.99,H,5.94,H,2.4,11.5,8,8,8,N,N,C,54.4,C,32.7,8,9,5,5,N,8,,,0.0,1121,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0,N,2,,1,0,0.0,1,0,0,0,15.0,0,,Y,N,1,1900,,N,48,G,8,3046.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,32.460594444444446,-96.94250833333334,1,1,1
48,180710017208467,1,3,1,00287,0,18,139,24348,'Cummins Creek',,'US 287 (NBML)','2.5 MI W OF IH 45',99.99,0.0,0.0,,,32171974,96360600,2,3,1,1,12,2020,2,0,4800,2018,A,11.6,0,0,0,1,1,1,1,5,0,0.0,0.0,A,1,5,5,2,0,0,3,0,11.6,30.5,91.4,0.0,0.0,11.6,12.2,99.99,N,0.0,N,99.9,0.0,7,8,8,8,N,C,54.4,C,32.7,8,6,N,5,9,8,,,0.0,921,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0,R,1,,1,0,0.0,1,0,0,0,5.0,0,,Y,8,1,1900,0.0,N,48,G,7,1115.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,32.28881666666666,-96.60166666666666,1,1,1
48,180710017208469,1,3,1,00287,0,18,139,24348,'Cummins Creek Trib. #1',,'US 287 (NBML)','2.0 MI W OF IH 45',99.99,0.0,0.0,,,32172494,96350417,2,3,1,1,12,2020,2,0,5800,2018,A,11.6,0,0,0,1,1,1,1,5,0,0.0,0.0,A,1,5,5,2,0,0,3,0,11.6,27.4,57.9,0.0,0.0,11.6,12.2,99.99,N,0.0,N,99.9,0.0,7,8,8,8,N,C,54.4,C,32.7,8,6,N,5,9,8,,,0.0,921,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0,R,1,,1,0,0.0,1,0,0,0,5.0,1,,Y,8,1,1900,0.0,N,48,G,7,706.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,32.29026111111111,-96.58449166666666,1,1,1
48,180710059602297,1,3,1,00066,0,18,139,0,'Coffee Branch',,'FM 66','0.1 MI SW of FM 308',99.99,5.314,0.0,,,32155829,97011896,31,3,1,1,7,2021,2,0,569,2020,A,13.1,0,0,0,0,0,0,0,5,0,0.0,30.5,G,1,5,5,2,0,0,2,0,13.1,18.3,30.5,0.0,0.0,13.1,13.7,99.99,N,0.0,N,99.9,0.0,7,7,7,7,N,C,54.4,C,32.7,7,9,N,5,9,8,,,0.0,1121,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0,N,2,,0,0,0.0,1,0,0,0,6.0,0,,Y,5,1,1900,,N,48,G,7,417.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,32.266191666666664,-97.02193333333334,1,1,1
